SWV ITM Data Console - ITM Port: 0
timestamp, output_voltage, angular_velocity 
3.980000, 0.908580, 11.977322
3.990000, 0.908927, 11.977322
4.000000, 0.904798, 11.977322
4.010000, 0.905145, 11.977322
4.020000, 0.909968, 11.977322
4.030000, 0.812866, 12.173672
4.040000, 0.906186, 11.977322
4.050000, 0.911008, 11.977322
4.060000, 0.813907, 12.173672
4.070000, 0.904988, 11.977322
4.080000, 0.907573, 11.977322
4.090000, 0.907920, 11.977322
4.100000, 0.906029, 11.977322
4.110000, 0.908613, 11.977322
4.120000, 0.815988, 12.173672
4.130000, 0.904831, 11.977322
4.140000, 0.907416, 11.977322
4.150000, 0.910001, 11.977322
4.160000, 0.905872, 11.977322
4.170000, 0.811008, 12.173672
4.180000, 0.908803, 11.977322
4.190000, 0.906912, 11.977322
4.200000, 0.905021, 11.977322
4.210000, 0.907606, 11.977322
4.220000, 0.907953, 11.977322
4.230000, 0.903824, 11.977322
4.240000, 0.904171, 11.977322
4.250000, 0.908993, 11.977322
4.260000, 0.809654, 12.173672
4.270000, 0.905211, 11.977322
4.280000, 0.910034, 11.977322
4.290000, 0.905905, 11.977322
4.300000, 0.904014, 11.977322
4.310000, 0.908836, 11.977322
4.320000, 0.813973, 12.173672
4.330000, 0.902816, 11.977322
4.340000, 0.907639, 11.977322
4.350000, 0.907986, 11.977322
4.360000, 0.903857, 11.977322
4.370000, 0.906442, 11.977322
4.380000, 0.909026, 11.977322
4.390000, 0.809687, 12.173672
4.400000, 0.905244, 11.977322
4.410000, 0.907829, 11.977322
4.420000, 0.905938, 11.977322
4.430000, 0.904047, 11.977322
4.440000, 0.908869, 11.977322
4.450000, 0.906978, 11.977322
4.460000, 0.902849, 11.977322
4.470000, 0.907672, 11.977322
4.480000, 0.908019, 11.977322
4.490000, 0.903890, 11.977322
4.500000, 0.906475, 11.977322
4.510000, 0.909059, 11.977322
4.520000, 0.904930, 11.977322
4.530000, 0.905277, 11.977322
4.540000, 0.907862, 11.977322
4.550000, 0.812998, 12.173672
4.560000, 0.904080, 11.977322
4.570000, 1.000000, 11.780972
4.580000, 0.907011, 11.977322
4.590000, 0.905120, 11.977322
4.600000, 0.907705, 11.977322
4.610000, 0.910290, 11.977322
4.620000, 0.810950, 12.173672
4.630000, 0.906508, 11.977322
4.640000, 0.909092, 11.977322
4.650000, 0.811991, 12.173672
4.660000, 0.905310, 11.977322
4.670000, 0.907895, 11.977322
4.680000, 0.906004, 11.977322
4.690000, 0.904113, 11.977322
4.700000, 0.906698, 11.977322
4.710000, 0.909282, 11.977322
4.720000, 0.905153, 11.977322
4.730000, 0.907738, 11.977322
4.740000, 0.908085, 11.977322
4.750000, 0.810983, 12.173672
4.760000, 0.904303, 11.977322
4.770000, 0.909125, 11.977322
4.780000, 0.904996, 11.977322
4.790000, 0.903105, 11.977322
4.800000, 0.907928, 11.977322
4.810000, 0.906037, 11.977322
4.820000, 0.904146, 11.977322
4.830000, 0.906731, 11.977322
4.840000, 0.909315, 11.977322
4.850000, 0.905186, 11.977322
4.860000, 1.000000, 11.780972
4.870000, 0.908118, 11.977322
4.880000, 0.811016, 12.173672
4.890000, 0.904336, 11.977322
4.900000, 0.813948, 12.173672
4.910000, 0.812057, 12.173672
4.920000, 0.903138, 11.977322
4.930000, 0.905723, 11.977322
4.940000, 0.906070, 11.977322
4.950000, 0.901941, 11.977322
4.960000, 0.904526, 11.977322
4.970000, 0.814138, 12.173672
4.980000, 0.810009, 12.173672
4.990000, 0.905566, 11.977322
5.000000, 0.908151, 11.977322
